date,open,high,low,close,volume,dividend,split
2000-01-03,70.000504,73.476601,70.000504,72.401398,847795,0.0,1.0
2000-01-04,72.998299,73.499397,68.998199,70.775002,315797,0.0,1.0
2000-01-05,68.1007,69.449203,67.599602,68.424202,436670,0.0,1.0
2000-01-06,68.998199,71.449303,67.599602,69.699799,544751,0.0,1.0
2000-01-07,70.998199,75.248802,70.000504,74.652,1833330,0.0,1.0
2000-01-10,76.998299,80.601997,76.501701,80.601997,1225095,0.0,1.0
2000-01-11,82.200996,83.9505,74.998299,75.499397,1449717,0.0,1.0
2000-01-12,75.048401,77.499397,74.501701,76.501701,591008,0.0,1.0
2000-01-13,76.998299,78.000603,75.526703,76.000504,492734,0.0,1.0
2000-01-14,75.499397,78.998299,74.0233,78.998299,594885,0.0,1.0
2000-01-17,82.501701,85.299004,81.499496,85.299004,1065766,0.0,1.0
2000-01-18,90.000702,90.000702,82.000603,85.499496,979095,0.0,1.0
2000-01-19,86.000603,86.998398,82.501701,83.499496,660449,0.0,1.0
2000-01-20,82.3013,82.998299,79.626999,80.000603,442799,0.0,1.0
2000-01-21,80.123596,81.449303,79.148598,80.000603,487120,0.0,1.0
2000-01-24,81.499496,82.251198,79.098503,79.499397,304690,0.0,1.0
2000-01-25,78.998299,78.998299,77.276199,78.998299,188347,0.0,1.0
2000-01-26,79,79,79,79,0,0.0,1.0
2000-01-27,79.75,79.75,76.551804,77.176003,589709,0.0,1.0
2000-01-28,76.073402,78.374199,75.75,76.451599,731439,0.0,1.0
2000-01-31,75.499397,76.501701,70.551804,72.000504,310327,0.0,1.0
2000-02-01,71.5495,73.048401,70.998199,72.998299,159395,0.0,1.0
2000-02-02,73.226097,74.000504,72.000504,72.975502,264412,0.0,1.0
2000-02-03,72.974998,72.974998,72.974998,72.974998,0,0.0,1.0
2000-02-04,70.998199,70.998199,68.998199,69.476601,250680,0.0,1.0
2000-02-07,70.000504,70.752197,68.898003,68.998199,293013,0.0,1.0
2000-02-08,68.998199,68.998199,67.5495,67.649696,206263,0.0,1.0
2000-02-09,68.752197,70.898003,68.173599,68.574501,203111,0.0,1.0
2000-02-10,68.998199,68.998199,67.5495,67.872902,163210,0.0,1.0
2000-02-11,67.5495,68.601898,66.574501,66.975403,189875,0.0,1.0
2000-02-14,68.000504,68.948097,64.998199,66.000504,179769,0.0,1.0
2000-02-15,66.702103,66.752197,64.702103,64.998199,160787,0.0,1.0
2000-02-16,66.000504,67.376404,64.250999,65.248802,156217,0.0,1.0
2000-02-17,65.499298,65.850098,63.0756,63.973099,116918,0.0,1.0
2000-02-18,64.975403,64.975403,62.023201,62.752201,183325,0.0,1.0
2000-02-21,63.950401,64.401398,62.998199,64.150803,106777,0.0,1.0
2000-02-22,64.501602,69.2761,62.998199,68.501602,477615,0.0,1.0
2000-02-23,69.749901,69.950401,63.025501,63.048302,376576,0.0,1.0
2000-02-24,64.023201,64.998199,62.998199,64.000504,107914,0.0,1.0
2000-02-25,64.000504,64.948097,61.025501,61.048302,311824,0.0,1.0
2000-02-28,62.925301,63.5494,62.0005,63.499298,101970,0.0,1.0
2000-02-29,63.7271,64.000504,60.000401,60.000401,295489,0.0,1.0
2000-03-01,60.000401,62.0005,58.9981,61.4492,164742,0.0,1.0
2000-03-02,60.998199,62.0005,56.551701,56.551701,177104,0.0,1.0
2000-03-03,54.9981,55.950298,52.050499,52.050499,251615,0.0,1.0
2000-03-06,52.9981,54.000401,50.000401,50.5243,300695,0.0,1.0
2000-03-07,48.9981,50.000401,48.1507,48.501499,154681,0.0,1.0
2000-03-08,47.499199,48.000401,44.6245,44.6245,247217,0.0,1.0
2000-03-09,45.376202,48.1735,43.2486,48.1735,2496930,0.0,1.0
2000-03-10,50.000401,52.000401,48.9981,51.198601,1081627,0.0,1.0
2000-03-13,51.200001,51.200001,51.200001,51.200001,0,0.0,1.0
2000-03-14,59.676998,59.676998,56.050499,59.676998,304036,0.0,1.0
2000-03-15,62.501598,62.501598,56.000401,58.9981,362146,0.0,1.0
2000-03-16,58.501598,58.501598,54.301102,54.301102,334630,0.0,1.0
2000-03-17,54.299999,54.299999,54.299999,54.299999,0,0.0,1.0
2000-03-20,54.299999,54.299999,54.299999,54.299999,0,0.0,1.0
2000-03-21,55.499298,55.499298,52.1507,52.875099,85416,0.0,1.0
2000-03-22,52.9981,53.499199,52.000401,52.301102,62074,0.0,1.0
2000-03-23,52.9981,53.4491,50.501499,50.574402,130887,0.0,1.0
2000-03-24,50.000401,51.499199,49.499199,50.752102,109332,0.0,1.0
2000-03-27,52.000401,54.8022,51.499199,54.8022,136225,0.0,1.0
2000-03-28,55.499298,58.752102,54.9981,56.624599,250421,0.0,1.0
2000-03-29,56.752102,57.4492,54.000401,54.323898,154417,0.0,1.0
2000-03-30,54.000401,54.000401,52.000401,52.000401,72948,0.0,1.0
2000-03-31,51.048199,54.501499,50.9981,54.501499,147788,0.0,1.0
2000-04-03,56.948002,56.948002,54.250999,54.7248,111681,0.0,1.0
2000-04-04,54.250999,54.250999,50.3512,50.3512,183316,0.0,1.0
2000-04-05,51.4491,52.9753,50.9981,51.376202,80020,0.0,1.0
2000-04-06,52.401299,52.401299,47.499199,47.7999,165440,0.0,1.0
2000-04-07,48.948002,51.599499,48.000401,51.499199,236663,0.0,1.0
2000-04-10,54.501499,54.501499,49.900101,51.248699,300331,0.0,1.0
2000-04-11,51.25,51.25,51.25,51.25,0,0.0,1.0
2000-04-12,50.474201,51.148399,49.576698,50.501499,73308,0.0,1.0
2000-04-13,49.499199,50.2509,48.023102,48.6017,143385,0.0,1.0
2000-04-14,48.599998,48.599998,48.599998,48.599998,0,0.0,1.0
2000-04-17,48.948002,49.973,47.025398,47.499199,169782,0.0,1.0
2000-04-18,47.950199,48.9981,45.499199,46.7019,242976,0.0,1.0
2000-04-19,46.751999,47.749802,45.7999,46.000301,178329,0.0,1.0
2000-04-20,46.424,46.424,44.2509,44.501499,173281,0.0,1.0
2000-04-21,44.5,44.5,44.5,44.5,0,0.0,1.0
2000-04-24,44.5,44.5,44.5,44.5,0,0.0,1.0
2000-04-25,44.9981,44.9981,43.275902,44.501499,125259,0.0,1.0
2000-04-26,44.5,44.5,44.5,44.5,0,0.0,1.0
2000-04-27,46.9753,46.9753,43.476398,43.950199,288807,0.0,1.0
2000-04-28,43.499199,44.501499,42.5014,42.875,238753,0.0,1.0
2000-05-01,42.875,42.875,42.875,42.875,0,0.0,1.0
2000-05-02,42.925098,42.925098,39.449001,39.526501,188233,0.0,1.0
2000-05-03,39.525002,39.525002,39.525002,39.525002,0,0.0,1.0
2000-05-04,39.8727,40.5014,38.998001,40.000301,92760,0.0,1.0
2000-05-05,40,40,40,40,0,0.0,1.0
2000-05-08,40.998001,40.998001,40.000301,40.000301,59528,0.0,1.0
2000-05-09,40,40,40,40,0,0.0,1.0
2000-05-10,39.326,39.4991,38.5014,38.774799,54269,0.0,1.0
2000-05-11,38.5014,38.947899,38.023102,38.300999,27350,0.0,1.0
2000-05-12,38.000301,38.2509,36.022999,36.0504,65779,0.0,1.0
2000-05-15,36.998001,36.998001,34.022999,36.223499,85345,0.0,1.0
2000-05-16,36.451302,36.451302,34.7019,35.2486,135646,0.0,1.0
2000-05-17,35.476299,36.998001,34.998001,36.250801,131971,0.0,1.0
2000-05-18,36.000301,36.000301,35.0481,35.2486,39400,0.0,1.0
2000-05-19,35.0481,35.0481,34.000301,34.100498,139223,0.0,1.0
2000-05-22,34.000301,34.423901,32.000198,32.000198,140404,0.0,1.0
2000-05-23,32.5014,32.998001,31.248501,31.248501,108388,0.0,1.0
2000-05-24,30.9979,32.000198,30.5014,31.5492,107146,0.0,1.0
2000-05-25,31.9729,33.4991,31.6266,32.000198,201785,0.0,1.0
2000-05-26,32.0504,34.5014,32.000198,34.000301,200363,0.0,1.0
2000-05-29,34.5014,38.0732,34.123299,38.0732,334696,0.0,1.0
2000-05-30,38.7019,40.5014,38.0504,38.998001,408728,0.0,1.0
2000-05-31,39.2486,40.5014,38.2509,38.2509,257322,0.0,1.0
2000-06-01,38.624401,38.624401,34.5014,35.6768,280607,0.0,1.0
2000-06-02,35.749699,36.947899,35.275902,36.5014,174918,0.0,1.0
2000-06-05,38.000301,38.5014,36.7019,36.7019,180761,0.0,1.0
2000-06-06,36.574299,37.4991,35.6996,36.5014,126633,0.0,1.0
2000-06-07,36.000301,36.651699,36.000301,36.173401,49343,0.0,1.0
2000-06-08,35.749699,37.2258,35.749699,36.947899,146730,0.0,1.0
2000-06-09,36.551498,37.298698,36.000301,36.401199,160282,0.0,1.0
2000-06-12,36.975201,37.2486,36.5014,36.5014,97975,0.0,1.0
2000-06-13,36.3009,36.998001,36.123299,36.5014,87286,0.0,1.0
2000-06-14,36.875,37.827202,36.5014,37.298698,206873,0.0,1.0
2000-06-15,36.022999,37.476398,36.022999,36.724602,69493,0.0,1.0
2000-06-16,36.000301,36.947899,36.000301,36.3237,102752,0.0,1.0
2000-06-19,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-20,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-21,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-22,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-23,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-26,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-27,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-28,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-29,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-06-30,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-03,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-04,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-05,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-06,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-07,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-10,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-11,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-12,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-13,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-14,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-17,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-18,36.325001,36.325001,36.325001,36.325001,0,0.0,1.0
2000-07-19,33.877201,34.200699,32.998001,33.275902,264983,0.0,1.0
2000-07-20,33.098202,33.449001,32.998001,33.1483,139118,0.0,1.0
2000-07-21,33.348801,33.376099,32.551498,32.624401,361343,0.0,1.0
2000-07-24,32.625,32.625,32.625,32.625,0,0.0,1.0
